error,forecast_cases,month,true_cases,year
37.39804172885845,-36.39804172885845,3,1.0,2016
4.498935712907908,-0.4989357129079082,4,4.0,2016
38.24624488869749,50.24624488869749,5,12.0,2016
72.12204287269655,88.12204287269655,6,16.0,2016
35.60179402756586,131.39820597243414,7,167.0,2016
132.7642991704659,151.2357008295341,8,284.0,2016
78.08526074222122,86.91473925777878,9,165.0,2016
65.7785989781231,18.221401021876897,10,84.0,2016
48.75327894268521,-0.7532789426852151,11,48.0,2016
50.993235993499006,-36.993235993499006,12,14.0,2016
93.65647547566067,-80.65647547566067,1,13.0,2017
88.24399134468591,-83.24399134468591,2,5.0,2017
