error,forecast_cases,month,true_cases,year
258.83522641345434,372.83522641345434,11,114.0,2008
300.04363323335093,346.04363323335093,12,46.0,2008
355.45484801192566,394.45484801192566,1,39.0,2009
395.45985516060716,409.45985516060716,2,14.0,2009
549.1666101424896,572.1666101424896,3,23.0,2009
606.4988641680637,622.4988641680637,4,16.0,2009
602.4621970174816,680.4621970174816,5,78.0,2009
564.6848836671303,693.6848836671303,6,129.0,2009
531.2738256303079,644.2738256303079,7,113.0,2009
583.4030104565851,697.4030104565851,8,114.0,2009
787.6477190023538,851.6477190023538,9,64.0,2009
888.0830063699617,950.0830063699617,10,62.0,2009
