error,forecast_cases,month,true_cases,year
156.9064758847691,164.9064758847691,3,8.0,2011
193.4298002806501,196.4298002806501,4,3.0,2011
183.49911858169602,225.49911858169602,5,42.0,2011
153.26508207553547,214.26508207553547,6,61.0,2011
314.805516758392,346.805516758392,7,32.0,2011
390.02696760426034,428.02696760426034,8,38.0,2011
295.5982839228462,310.5982839228462,9,15.0,2011
230.0522737429561,239.0522737429561,10,9.0,2011
165.5722905807001,178.5722905807001,11,13.0,2011
192.2386376179404,195.2386376179404,12,3.0,2011
107.5425199400485,114.5425199400485,1,7.0,2012
70.98376222473036,77.98376222473036,2,7.0,2012
