error,forecast_cases,month,true_cases,year
134.20003395365507,-121.20003395365505,11,13.0,2011
146.13644355727337,-143.13644355727337,12,3.0,2011
250.3717890163049,-243.3717890163049,1,7.0,2012
283.75288199574106,-276.75288199574106,2,7.0,2012
201.015940112211,-200.015940112211,3,1.0,2012
189.73256304368667,-183.73256304368667,4,6.0,2012
159.24158534386478,-142.24158534386478,5,17.0,2012
192.80275851617358,-128.80275851617358,6,64.0,2012
181.397150175155,-99.39715017515499,7,82.0,2012
184.61014732488684,-75.61014732488685,8,109.0,2012
259.874881343537,-157.87488134353703,9,102.0,2012
301.84327314358416,-207.84327314358418,10,94.0,2012
