ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2009-05-31,7.026258626365976,4.027880300578961,10.270786428939914,47.59897847667395,175.5128276253602,105.30031207447163,105.30031207447163,105.30031207447163,105.30031207447163,105.30031207447163,105.30031207447163,105.30031207447163,105.30031207447163,105.30031207447163,112.3265707008376
2009-06-30,-14.302411611090902,-22.9576370707039,-4.519287307580121,-42.85672810853898,87.61749780920765,37.85692262162679,37.85692262162679,37.85692262162679,37.85692262162679,37.85692262162679,37.85692262162679,37.85692262162679,37.85692262162679,37.85692262162679,23.554511010535883
2009-07-31,-36.34203752312933,-52.68606357241204,-19.090695400683263,-67.65486665268486,52.91518753085005,28.09348698606945,28.09348698606945,28.09348698606945,28.09348698606945,28.09348698606945,28.09348698606945,28.09348698606945,28.09348698606945,28.09348698606945,-8.248550537059877
2009-08-31,-58.38166343516795,-83.19536345648403,-32.27505213104637,-28.664057623820327,113.06315443400098,97.86317478531572,97.86317478531572,97.86317478531572,97.86317478531572,97.86317478531572,97.86317478531572,97.86317478531572,97.86317478531572,97.86317478531572,39.48151135014777
2009-09-30,-79.71033367262483,-115.1429405547875,-43.87499656964757,-76.56663724534107,76.19944425816507,79.18818169882745,79.18818169882745,79.18818169882745,79.18818169882745,79.18818169882745,79.18818169882745,79.18818169882745,79.18818169882745,79.18818169882745,-0.5221519737973779
2009-10-31,-101.74995958466346,-148.21689961950938,-55.47001937067082,-155.7232907890244,-0.9158883506745282,23.707237845945286,23.707237845945286,23.707237845945286,23.707237845945286,23.707237845945286,23.707237845945286,23.707237845945286,23.707237845945286,23.707237845945286,-78.04272173871817
2009-11-30,-123.07862982212013,-180.3576132763829,-65.67619006967011,-234.71732946286366,-63.64485456487408,-24.264961484195048,-24.264961484195048,-24.264961484195048,-24.264961484195048,-24.264961484195048,-24.264961484195048,-24.264961484195048,-24.264961484195048,-24.264961484195048,-147.34359130631518
2009-12-31,-145.11825573415877,-211.46949734734602,-74.23171117801736,-332.1920731197757,-146.29805102475933,-93.68273225781117,-93.68273225781117,-93.68273225781117,-93.68273225781117,-93.68273225781117,-93.68273225781117,-93.68273225781117,-93.68273225781117,-93.68273225781117,-238.80098799196992
2010-01-31,-167.15788164619738,-245.7919085924399,-82.00459192173479,-457.3367064366664,-253.02698896667314,-189.86004777982367,-189.86004777982367,-189.86004777982367,-189.86004777982367,-189.86004777982367,-189.86004777982367,-189.86004777982367,-189.86004777982367,-189.86004777982367,-357.01792942602106
2010-02-28,-187.0646405344904,-279.22558282397006,-87.13572429305631,-305.4413889533589,-62.93191113709187,-0.1628349937482511,-0.1628349937482511,-0.1628349937482511,-0.1628349937482511,-0.1628349937482511,-0.1628349937482511,-0.1628349937482511,-0.1628349937482511,-0.1628349937482511,-187.22747552823864
2010-03-31,-209.104266446529,-315.6466931641033,-92.11401592659952,-275.15258717090927,-15.008391471054342,65.93060038597712,65.93060038597712,65.93060038597712,65.93060038597712,65.93060038597712,65.93060038597712,65.93060038597712,65.93060038597712,65.93060038597712,-143.1736660605519
2010-04-30,-230.4329366839857,-350.3926379534905,-95.89761617793226,-250.15505569345925,27.702570106279563,116.08331733931676,116.08331733931676,116.08331733931676,116.08331733931676,116.08331733931676,116.08331733931676,116.08331733931676,116.08331733931676,116.08331733931676,-114.34961934466894
