error,forecast_cases,month,true_cases,year
134.34834708227822,149.65165291772178,8,284.0,2016
85.34340229729631,79.65659770270369,9,165.0,2016
69.3862986188496,14.613701381150413,10,84.0,2016
50.602660148549,-2.602660148548999,11,48.0,2016
50.35267306460804,-36.35267306460804,12,14.0,2016
86.01849405093155,-73.01849405093155,1,13.0,2017
81.49768580103104,-76.49768580103104,2,5.0,2017
76.8395038216474,-66.8395038216474,3,10.0,2017
40.00700197191871,-30.007001971918715,4,10.0,2017
21.560336337726714,27.439663662273286,5,49.0,2017
64.83325000685755,74.16674999314245,6,139.0,2017
78.4582871674716,93.5417128325284,7,172.0,2017
