error,forecast_cases,month,true_cases,year
87.74711257069843,-6.7471125706984285,10,81.0,2015
188.5735021165494,-60.573502116549406,11,128.0,2015
158.25239389895955,-82.25239389895955,12,76.0,2015
154.6708087841341,-147.6708087841341,1,7.0,2016
161.6612920534079,-157.6612920534079,2,4.0,2016
115.40406490243109,-114.40406490243109,3,1.0,2016
78.23989072832887,-74.23989072832887,4,4.0,2016
43.47677219466199,-31.47677219466199,5,12.0,2016
16.410911493565024,-0.410911493565024,6,16.0,2016
123.8110098591878,43.18899014081219,7,167.0,2016
215.83591604286408,68.16408395713593,8,284.0,2016
153.17016568767897,11.829834312321038,9,165.0,2016
