ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2011-10-31,-74.58428644699701,-75.57888826385337,-72.987290126404,-300.2307374096134,83.10014531281995,-46.61574750665803,-46.61574750665803,-46.61574750665803,-46.61574750665803,-46.61574750665803,-46.61574750665803,-46.61574750665803,-46.61574750665803,-46.61574750665803,-121.20003395365504
2011-11-30,-90.93140180818422,-94.31533803547914,-86.44875155958893,-328.7153663556347,31.115567630860248,-52.20504174908916,-52.20504174908916,-52.20504174908916,-52.20504174908916,-52.20504174908916,-52.20504174908916,-52.20504174908916,-52.20504174908916,-52.20504174908916,-143.13644355727337
2011-12-31,-107.82342101474443,-114.94025460457742,-99.0478135140984,-432.6840002214349,-67.33329469177482,-135.54836800156045,-135.54836800156045,-135.54836800156045,-135.54836800156045,-135.54836800156045,-135.54836800156045,-135.54836800156045,-135.54836800156045,-135.54836800156045,-243.3717890163049
2012-01-31,-124.71544022130482,-135.92093941154977,-111.67084793281674,-461.14233826700826,-91.1622122066978,-152.03744177443625,-152.03744177443625,-152.03744177443625,-152.03744177443625,-152.03744177443625,-152.03744177443625,-152.03744177443625,-152.03744177443625,-152.03744177443625,-276.75288199574106
2012-02-29,-140.51765173711956,-155.2006926458838,-123.49617592328558,-391.3489293322269,-20.589247843020704,-59.498288375091434,-59.498288375091434,-59.498288375091434,-59.498288375091434,-59.498288375091434,-59.498288375091434,-59.498288375091434,-59.498288375091434,-59.498288375091434,-200.015940112211
2012-03-31,-157.4096709436796,-176.87976109293191,-134.74368456534233,-384.78996042741613,8.83799500235636,-26.322892100007092,-26.322892100007092,-26.322892100007092,-26.322892100007092,-26.322892100007092,-26.322892100007092,-26.322892100007092,-26.322892100007092,-26.322892100007092,-183.7325630436867
2012-04-30,-173.75678630486715,-198.44416358308538,-146.0009210657955,-324.8934389830823,28.943162276410835,31.515200961002353,31.515200961002353,31.515200961002353,31.515200961002353,31.515200961002353,31.515200961002353,31.515200961002353,31.515200961002353,31.515200961002353,-142.24158534386478
2012-05-31,-190.64880551142735,-220.2467816653237,-157.94859580901115,-314.17141141018504,57.87783611499698,61.84604699525375,61.84604699525375,61.84604699525375,61.84604699525375,61.84604699525375,61.84604699525375,61.84604699525375,61.84604699525375,61.84604699525375,-128.8027585161736
2012-06-30,-206.99592087261493,-242.34245146200666,-169.17855739620197,-311.22714723943204,91.74664540196333,107.59877069745993,107.59877069745993,107.59877069745993,107.59877069745993,107.59877069745993,107.59877069745993,107.59877069745993,107.59877069745993,107.59877069745993,-99.397150175155
2012-07-31,-223.8879400791753,-268.05063752883115,-179.69652864155194,-273.3456030572605,124.28458003476335,148.27779275428847,148.27779275428847,148.27779275428847,148.27779275428847,148.27779275428847,148.27779275428847,148.27779275428847,148.27779275428847,148.27779275428847,-75.61014732488684
2012-08-31,-240.77995928573534,-292.1421463700075,-191.44864652571832,-337.0648887174739,35.98281474270824,82.90507794219832,82.90507794219832,82.90507794219832,82.90507794219832,82.90507794219832,82.90507794219832,82.90507794219832,82.90507794219832,82.90507794219832,-157.87488134353703
2012-09-30,-257.1270746469229,-314.40297768404747,-202.86326647558323,-404.13824919161647,-5.3672551944221585,49.2838015033387,49.2838015033387,49.2838015033387,49.2838015033387,49.2838015033387,49.2838015033387,49.2838015033387,49.2838015033387,49.2838015033387,-207.84327314358418
