error,forecast_cases,month,true_cases,year
63.45141751477052,-42.45141751477052,2,21.0,2013
91.74648928203396,-61.746489282033956,3,30.0,2013
158.81789752491505,-45.81789752491507,4,113.0,2013
284.6580733576113,17.34192664238873,5,302.0,2013
446.86159701829285,55.138402981707145,6,502.0,2013
526.4313870235762,129.56861297642382,7,656.0,2013
335.8724623067578,168.12753769324218,8,504.0,2013
232.2954994208141,52.70450057918589,9,285.0,2013
92.35369442466525,-3.353694424665255,10,89.0,2013
61.74872203225131,-30.74872203225131,11,31.0,2013
54.75203030662601,-39.75203030662601,12,15.0,2013
84.75745073301037,-80.75745073301037,1,4.0,2014
