error,forecast_cases,month,true_cases,year
37.56562566773201,238.565625667732,7,201.0,2014
60.578275431505574,215.57827543150557,8,155.0,2014
80.65019729954139,202.6501972995414,9,122.0,2014
94.3552160524819,167.3552160524819,10,73.0,2014
61.16327897022123,140.16327897022123,11,79.0,2014
53.55327325550172,140.55327325550172,12,87.0,2014
42.92027165910676,133.92027165910676,1,91.0,2015
69.1134138479776,128.1134138479776,2,59.0,2015
109.61374478717883,155.61374478717883,3,46.0,2015
124.3438864561945,144.3438864561945,4,20.0,2015
114.51947126639519,177.5194712663952,5,63.0,2015
105.29879009820144,219.29879009820144,6,114.0,2015
