error,forecast_cases,month,true_cases,year
318.800195673882,348.199804326118,8,667.0,2010
105.35741110727486,442.64258889272514,9,548.0,2010
82.75336838949767,455.75336838949767,10,373.0,2010
313.437218507445,517.437218507445,11,204.0,2010
493.0900871931459,608.0900871931459,12,115.0,2010
475.05123556527496,575.051235565275,1,100.0,2011
462.35672107840503,531.356721078405,2,69.0,2011
466.8697934565637,522.8697934565637,3,56.0,2011
588.2527597064656,631.2527597064656,4,43.0,2011
773.6278381319252,812.6278381319252,5,39.0,2011
830.7942168307064,882.7942168307064,6,52.0,2011
812.9070376497083,846.9070376497083,7,34.0,2011
