error,forecast_cases,month,true_cases,year
55.930638517524045,255.06936148247595,2,311.0,2013
128.92364550316174,202.07635449683826,3,331.0,2013
79.68528645934455,205.31471354065545,4,285.0,2013
257.310629877546,266.689370122454,5,524.0,2013
373.6502515602941,336.3497484397059,6,710.0,2013
152.96806953355645,326.03193046644355,7,479.0,2013
195.7664870751484,378.7664870751484,8,183.0,2013
342.90922827571586,411.90922827571586,9,69.0,2013
280.69531211862284,353.69531211862284,10,73.0,2013
220.28914220296934,306.28914220296934,11,86.0,2013
296.6691232146499,340.6691232146499,12,44.0,2013
236.91819926998113,323.91819926998113,1,87.0,2014
