error,forecast_cases,month,true_cases,year
341.96214115812586,380.96214115812586,5,39.0,2011
362.79383784939387,414.79383784939387,6,52.0,2011
355.0645796404129,389.0645796404129,7,34.0,2011
342.57913449628023,372.57913449628023,8,30.0,2011
321.75647995449225,355.75647995449225,9,34.0,2011
261.7023833321809,302.7023833321809,10,41.0,2011
239.6477558419216,284.6477558419216,11,45.0,2011
284.6945625281567,318.6945625281567,12,34.0,2011
288.1473793938137,325.1473793938137,1,37.0,2012
252.3719450422533,305.3719450422533,2,53.0,2012
207.30146488698944,247.30146488698944,3,40.0,2012
180.9866863547731,264.9866863547731,4,84.0,2012
