error,forecast_cases,month,true_cases,year
148.34465746893846,258.34465746893846,5,110.0,2009
140.6057890411264,224.6057890411264,6,84.0,2009
42.36122599602429,100.36122599602429,7,58.0,2009
66.1252984464438,118.1252984464438,8,52.0,2009
92.77724656876259,153.7772465687626,9,61.0,2009
33.8526084763655,115.8526084763655,10,82.0,2009
31.603089120987946,121.60308912098795,11,90.0,2009
48.956872505804455,158.95687250580445,12,110.0,2009
34.950047399229646,117.04995260077035,1,152.0,2010
57.513888849328545,44.486111150671455,2,102.0,2010
137.84926642319317,-23.849266423193182,3,114.0,2010
28.84978634762919,108.15021365237081,4,137.0,2010
