error,forecast_cases,month,true_cases,year
229.17457408109271,-188.17457408109271,10,41.0,2011
276.45544191018814,-231.45544191018814,11,45.0,2011
227.67350174850853,-193.67350174850853,12,34.0,2011
302.28759022820975,-265.28759022820975,1,37.0,2012
380.45624967034837,-327.45624967034837,2,53.0,2012
433.60056088833437,-393.60056088833437,3,40.0,2012
483.6372927259459,-399.6372927259459,4,84.0,2012
498.3133898144196,-368.3133898144196,5,130.0,2012
474.27492476737206,-366.27492476737206,6,108.0,2012
547.8855429312082,-417.8855429312082,7,130.0,2012
531.9527811459503,-448.9527811459503,8,83.0,2012
560.7378804659252,-464.73788046592523,9,96.0,2012
