error,forecast_cases,month,true_cases,year
30.002391787922917,-30.002391787922917,1,0.0,2015
28.436284184264288,-28.436284184264288,2,0.0,2015
29.51535399588224,-28.51535399588224,3,1.0,2015
33.63904685404527,-31.63904685404527,4,2.0,2015
27.058055141600715,-19.058055141600715,5,8.0,2015
39.25876500012103,-30.25876500012103,6,9.0,2015
42.10221910433086,3.897780895669147,7,46.0,2015
31.251594953311965,10.748405046688037,8,42.0,2015
4.858953957814634,37.141046042185366,9,42.0,2015
2.2932057892852953,44.293205789285295,10,42.0,2015
36.0600075038775,19.939992496122503,11,56.0,2015
46.24564050070009,-27.245640500700087,12,19.0,2015
