ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2016-05-31,15.124018054697084,15.015721270203544,15.221485331842922,-25.77131076347093,101.14219108602673,22.96130850707689,22.96130850707689,22.96130850707689,22.96130850707689,22.96130850707689,22.96130850707689,22.96130850707689,22.96130850707689,22.96130850707689,38.085326561773975
2016-06-30,14.567982725753586,14.172975468963891,14.917625641408026,2.032196257567279,128.80669231529123,52.077627229556,52.077627229556,52.077627229556,52.077627229556,52.077627229556,52.077627229556,52.077627229556,52.077627229556,52.077627229556,66.64560995530958
2016-07-31,13.993412885845304,13.158057349243048,14.715139595914318,-9.141242108512522,117.44253198456143,41.246695400691216,41.246695400691216,41.246695400691216,41.246695400691216,41.246695400691216,41.246695400691216,41.246695400691216,41.246695400691216,41.246695400691216,55.24010828653652
2016-08-31,13.41884304593702,12.072072785898154,14.524248293994674,-31.05332942830677,94.98226326155519,19.155615831698398,19.155615831698398,19.155615831698398,19.155615831698398,19.155615831698398,19.155615831698398,19.155615831698398,19.155615831698398,19.155615831698398,32.57445887763542
2016-09-30,12.862807716993508,11.10434005212113,14.441384519638813,-62.99957776770676,70.88318518022625,-6.9595191079412,-6.9595191079412,-6.9595191079412,-6.9595191079412,-6.9595191079412,-6.9595191079412,-6.9595191079412,-6.9595191079412,-6.9595191079412,5.903288609052308
2016-10-31,12.288237877085239,10.05219140434654,14.37820385540958,-68.26998105353114,64.78261000076098,-15.000027406953311,-15.000027406953311,-15.000027406953311,-15.000027406953311,-15.000027406953311,-15.000027406953311,-15.000027406953311,-15.000027406953311,-15.000027406953311,-2.7117895298680725
2016-11-30,11.732202548141727,8.975136442773204,14.246170589524837,-81.28403707879814,44.80306046111415,-28.87029973926753,-28.87029973926753,-28.87029973926753,-28.87029973926753,-28.87029973926753,-28.87029973926753,-28.87029973926753,-28.87029973926753,-28.87029973926753,-17.1380971911258
2016-12-31,11.157632708233443,7.91631206691577,14.164599153369975,-73.7343762803291,48.4509247000413,-28.73980541223175,-28.73980541223175,-28.73980541223175,-28.73980541223175,-28.73980541223175,-28.73980541223175,-28.73980541223175,-28.73980541223175,-28.73980541223175,-17.582172703998307
2017-01-31,10.58306286832516,6.681859288056643,14.19256779374004,-81.27240837471332,44.8160117458647,-26.655666849937184,-26.655666849937184,-26.655666849937184,-26.655666849937184,-26.655666849937184,-26.655666849937184,-26.655666849937184,-26.655666849937184,-26.655666849937184,-16.072603981612026
2017-02-28,10.064096561311231,5.566446838077467,14.148456277410142,-73.39826956238986,52.17391348103537,-22.259588167226866,-22.259588167226866,-22.259588167226866,-22.259588167226866,-22.259588167226866,-22.259588167226866,-22.259588167226866,-22.259588167226866,-22.259588167226866,-12.195491605915635
2017-03-31,9.489526721402934,4.458644869021644,14.032897943173294,-69.84531314515718,56.64455666240611,-16.285162565578773,-16.285162565578773,-16.285162565578773,-16.285162565578773,-16.285162565578773,-16.285162565578773,-16.285162565578773,-16.285162565578773,-16.285162565578773,-6.795635844175839
2017-04-30,8.933491392459436,3.2218376330182315,14.166968113420403,-47.49725871965415,78.35157432924738,10.447177445953493,10.447177445953493,10.447177445953493,10.447177445953493,10.447177445953493,10.447177445953493,10.447177445953493,10.447177445953493,10.447177445953493,19.38066883841293
