ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2008-08-31,-9.430815246311523,-16.867671582669246,-2.3269838465560553,19.837179952647908,34.39806832973422,36.73045076399417,36.73045076399417,36.73045076399417,36.73045076399417,36.73045076399417,36.73045076399417,36.73045076399417,36.73045076399417,36.73045076399417,27.299635517682646
2008-09-30,-17.556257672030867,-35.73839036770033,1.6442739791901213,-45.65768578531458,-8.248588347304935,-9.919823931892791,-9.919823931892791,-9.919823931892791,-9.919823931892791,-9.919823931892791,-9.919823931892791,-9.919823931892791,-9.919823931892791,-9.919823931892791,-27.47608160392366
2008-10-31,-25.95254817860748,-59.9435911396099,6.021776874993866,-100.17632363966838,-34.24751677490711,-40.26957572179914,-40.26957572179914,-40.26957572179914,-40.26957572179914,-40.26957572179914,-40.26957572179914,-40.26957572179914,-40.26957572179914,-40.26957572179914,-66.22212390040661
2008-11-30,-34.07799060432682,-85.23145408230748,13.020036559894884,-113.58821842154624,-15.367821773681618,-28.354605017054592,-28.354605017054592,-28.354605017054592,-28.354605017054592,-28.354605017054592,-28.354605017054592,-28.354605017054592,-28.354605017054592,-28.354605017054592,-62.43259562138141
2008-12-31,-42.47428111090348,-114.24753632400184,23.411655666132468,-132.6096255003693,5.000706643573363,-18.380677397601854,-18.380677397601854,-18.380677397601854,-18.380677397601854,-18.380677397601854,-18.380677397601854,-18.380677397601854,-18.380677397601854,-18.380677397601854,-60.854958508505334
2009-01-31,-50.870571617480095,-141.4792286288382,33.694260762070186,-177.14636320412438,-1.9883338436543172,-35.679262556827176,-35.679262556827176,-35.679262556827176,-35.679262556827176,-35.679262556827176,-35.679262556827176,-35.679262556827176,-35.679262556827176,-35.679262556827176,-86.54983417430728
2009-02-28,-58.4543178814848,-167.36617491698203,45.02482259480908,-222.8677260627691,-10.441083450355801,-55.483952156981275,-55.483952156981275,-55.483952156981275,-55.483952156981275,-55.483952156981275,-55.483952156981275,-55.483952156981275,-55.483952156981275,-55.483952156981275,-113.93827003846607
2009-03-31,-66.85060838806146,-202.14583208158098,60.356706420693314,-247.9052965960186,14.586694146692219,-45.776979610762254,-45.776979610762254,-45.776979610762254,-45.776979610762254,-45.776979610762254,-45.776979610762254,-45.776979610762254,-45.776979610762254,-45.776979610762254,-112.62758799882371
2009-04-30,-74.9760508137808,-233.52036111550953,76.87233208188877,-241.31421474652925,69.05324992643239,-7.820253433656358,-7.820253433656358,-7.820253433656358,-7.820253433656358,-7.820253433656358,-7.820253433656358,-7.820253433656358,-7.820253433656358,-7.820253433656358,-82.79630424743716
2009-05-31,-83.37234132035746,-267.9914778969001,92.71397756692174,-237.0884996655428,123.61519172276009,30.92150934531134,30.92150934531134,30.92150934531134,30.92150934531134,30.92150934531134,30.92150934531134,30.92150934531134,30.92150934531134,30.92150934531134,-52.45083197504613
2009-06-30,-91.4977837460768,-301.5428031474286,108.7255821865661,-247.99205185652943,162.2847515944597,53.5387971063764,53.5387971063764,53.5387971063764,53.5387971063764,53.5387971063764,53.5387971063764,53.5387971063764,53.5387971063764,53.5387971063764,-37.958986639700406
2009-07-31,-99.89407425265341,-340.86918203081996,129.80854176117725,-293.96201077659566,176.72671720888633,46.91283825699401,46.91283825699401,46.91283825699401,46.91283825699401,46.91283825699401,46.91283825699401,46.91283825699401,46.91283825699401,46.91283825699401,-52.981235995659404
