error,forecast_cases,month,true_cases,year
99.40635407217334,99.40635407217334,3,0.0,2011
53.857029985955045,54.857029985955045,4,1.0,2011
28.863757406182586,39.863757406182586,5,11.0,2011
45.06638712017275,70.06638712017275,6,25.0,2011
115.1035389617015,137.1035389617015,7,22.0,2011
184.95401207617414,203.95401207617414,8,19.0,2011
190.07744724389488,202.07744724389488,9,12.0,2011
122.71720074269882,130.71720074269882,10,8.0,2011
42.83755264147943,46.83755264147943,11,4.0,2011
54.702527560272344,56.702527560272344,12,2.0,2011
76.17711813827009,80.17711813827009,1,4.0,2012
102.60855209207216,102.60855209207216,2,0.0,2012
