error,forecast_cases,month,true_cases,year
19.29963551768265,27.29963551768265,9,8.0,2008
38.47608160392366,-27.47608160392366,10,11.0,2008
73.22212390040661,-66.22212390040661,11,7.0,2008
64.43259562138141,-62.43259562138141,12,2.0,2008
62.85495850850533,-60.85495850850533,1,2.0,2009
93.54983417430729,-86.54983417430729,2,7.0,2009
123.93827003846607,-113.93827003846607,3,10.0,2009
122.62758799882371,-112.62758799882371,4,10.0,2009
121.79630424743715,-82.79630424743715,5,39.0,2009
96.45083197504613,-52.45083197504613,6,44.0,2009
111.95898663970041,-37.958986639700406,7,74.0,2009
119.9812359956594,-52.98123599565941,8,67.0,2009
