error,forecast_cases,month,true_cases,year
12.65857411099374,78.34142588900626,6,91.0,2007
17.26437002572331,97.73562997427669,7,115.0,2007
26.081428620422116,65.91857137957788,8,92.0,2007
12.161608886332395,60.838391113667605,9,73.0,2007
25.52989658969007,58.52989658969007,10,33.0,2007
60.63931092493132,68.63931092493132,11,8.0,2007
49.49282565418478,51.49282565418478,12,2.0,2007
61.46002473995327,71.46002473995327,1,10.0,2008
26.541014132765106,33.541014132765106,2,7.0,2008
20.68377109680441,24.68377109680441,3,4.0,2008
31.360066340061813,36.36006634006181,4,5.0,2008
63.92533096899477,92.92533096899477,5,29.0,2008
