error,forecast_cases,month,true_cases,year
91.08085905228843,98.08085905228843,6,7.0,2014
121.97045061050977,131.97045061050977,7,10.0,2014
122.21739399673828,126.21739399673828,8,4.0,2014
85.20268909872509,91.20268909872509,9,6.0,2014
41.98928354975026,45.98928354975026,10,4.0,2014
28.878395344623318,29.878395344623318,11,1.0,2014
35.69497954862005,36.69497954862005,12,1.0,2014
51.08138418034449,51.08138418034449,1,0.0,2015
51.448438771678745,51.448438771678745,2,0.0,2015
30.068081767913316,31.068081767913316,3,1.0,2015
46.45838184710272,48.45838184710272,4,2.0,2015
62.04859832813398,70.04859832813398,5,8.0,2015
