province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2011.0,459.3244776791397,4926.59823789385,704.9290524652506,1.0
10.0,2012.0,567.9861935180978,4448.591423437066,1261.9974349203376,4.0
10.0,2013.0,416.75038629288855,4121.923632003946,648.2731775521365,0.0
41.0,2011.0,NaN,200.21550621240578,30.609864596305542,2.0
41.0,2012.0,NaN,115.30727360718811,32.060744601857955,1.0
41.0,2013.0,NaN,727.3644875134249,179.19346024561142,0.0
50.0,2011.0,12.532435165708314,24.92695283500666,0.4329971334147018,1.0
50.0,2012.0,50.40387693982252,476.24627410607417,68.53553069626892,1.0
50.0,2013.0,217.62296803252133,1275.24484934297,479.52038228558536,1.0
70.0,2011.0,85.66735208503813,946.2703980206727,132.9867105924363,1.0
70.0,2012.0,37.980634613165066,416.6384638696632,47.87439342507506,4.0
70.0,2013.0,25.778167069112687,169.52172192217267,7.328043127270234,2.0
90.0,2011.0,27.738244213767967,234.84220834239625,43.78994237548975,11.0
90.0,2012.0,117.31392000252926,489.22521340018557,230.12695317491858,6.0
90.0,2013.0,286.95271078580527,2477.659951318249,587.8415300710528,0.0
