error,forecast_cases,month,true_cases,year
49.545379979853855,34.454620020146145,9,84.0,2012
53.914678406483524,34.085321593516476,10,88.0,2012
51.90665463444778,33.09334536555222,11,85.0,2012
1.7714813420085065,34.22851865799149,12,36.0,2012
6.016753037506,48.016753037506,1,42.0,2013
41.815421680209184,81.81542168020918,2,40.0,2013
57.28878344466675,86.28878344466675,3,29.0,2013
63.891361424914805,90.8913614249148,4,27.0,2013
67.1472076223953,79.1472076223953,5,12.0,2013
49.83647009779313,63.83647009779313,6,14.0,2013
12.385814037589341,55.38581403758934,7,43.0,2013
41.501405682524,33.498594317476,8,75.0,2013
