error,forecast_cases,month,true_cases,year
7.4717828820042484,32.52821711799575,3,40.0,2011
5.781331469954459,32.21866853004554,4,38.0,2011
27.90592715080955,31.09407284919045,5,59.0,2011
67.92293760378126,30.07706239621873,6,98.0,2011
41.09740778379454,47.90259221620546,7,89.0,2011
64.2584005959487,84.7415994040513,8,149.0,2011
31.323833275262217,89.67616672473778,9,121.0,2011
5.816613220286513,85.18338677971349,10,91.0,2011
43.96747712432446,71.03252287567554,11,115.0,2011
8.17217601113314,58.17217601113314,12,50.0,2011
2.265929865424134,43.734070134575866,1,46.0,2012
15.084078006892856,29.915921993107144,2,45.0,2012
