error,forecast_cases,month,true_cases,year
27.0,36.0,1,9.0,2007
27.7415651972493,37.7415651972493,2,10.0,2007
32.86691519873982,40.86691519873982,3,8.0,2007
29.49762876788847,32.49762876788847,4,3.0,2007
3.0037082048536092,24.99629179514639,5,28.0,2007
52.65882601799902,57.34117398200098,6,110.0,2007
27.64547391801733,87.64547391801733,7,60.0,2007
6.8956058869583785,70.89560588695838,8,64.0,2007
10.03637730009899,50.96362269990101,9,61.0,2007
41.07559692895211,32.92440307104789,10,74.0,2007
31.99581470559576,24.00418529440424,11,56.0,2007
37.65597336251136,11.344026637488641,12,49.0,2007
