error,forecast_cases,month,true_cases,year
5.691831962828616,32.308168037171384,2,38.0,2011
9.168663129483985,30.831336870516015,3,40.0,2011
7.015282402613192,30.98471759738681,4,38.0,2011
28.113048604920678,30.886951395079322,5,59.0,2011
51.392587506974955,46.607412493025045,6,98.0,2011
3.1280773980699195,85.87192260193008,7,89.0,2011
59.77137242769287,89.22862757230713,8,149.0,2011
36.01981392450372,84.98018607549628,9,121.0,2011
19.517109902316776,71.48289009768322,10,91.0,2011
57.09981625244863,57.90018374755137,11,115.0,2011
6.5154189694031075,43.48458103059689,12,50.0,2011
15.47620749931233,30.52379250068767,1,46.0,2012
