error,forecast_cases,month,true_cases,year
15.083312099217181,68.08331209921718,10,53.0,2013
9.649426554795092,61.64942655479509,11,52.0,2013
9.854451855900479,34.85445185590048,12,25.0,2013
25.973166191827353,37.97316619182735,1,12.0,2014
23.48719521046253,37.48719521046253,2,14.0,2014
21.976279305124834,32.976279305124834,3,11.0,2014
25.427338266459195,33.427338266459195,4,8.0,2014
34.438445862095975,44.438445862095975,5,10.0,2014
34.991439593534636,75.99143959353464,6,41.0,2014
36.25524963278016,81.25524963278016,7,45.0,2014
39.93423327048376,90.93423327048376,8,51.0,2014
22.964661470136917,78.96466147013692,9,56.0,2014
