ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2010-10-31,54.78995735424899,54.78483615795776,54.79516858428218,-13.168105596696323,107.01875172093582,-6.865820332047031,-6.865820332047031,-6.865820332047031,-6.865820332047031,-6.865820332047031,-6.865820332047031,-6.865820332047031,-6.865820332047031,-6.865820332047031,47.92413702220196
2010-11-30,54.80751004473711,54.792401001101,54.82056810582853,-25.71161339384818,90.70372920808148,-21.552880947757924,-21.552880947757924,-21.552880947757924,-21.552880947757924,-21.552880947757924,-21.552880947757924,-21.552880947757924,-21.552880947757924,-21.552880947757924,33.25462909697919
2010-12-31,54.82564782490816,54.79683304873594,54.85016998612517,-27.552493670938038,92.41537510503468,-20.688234741480215,-20.688234741480215,-20.688234741480215,-20.688234741480215,-20.688234741480215,-20.688234741480215,-20.688234741480215,-20.688234741480215,-20.688234741480215,34.137413083427944
2011-01-31,54.84378560507921,54.80122305091126,54.881765070396995,-27.376986194788554,93.68533727735684,-21.66689914013387,-21.66689914013387,-21.66689914013387,-21.66689914013387,-21.66689914013387,-21.66689914013387,-21.66689914013387,-21.66689914013387,-21.66689914013387,33.17688646494534
2011-02-28,54.86016811620146,54.803928544918676,54.91054341872599,-21.027633322637143,92.6180181322503,-24.49402108836137,-24.49402108836137,-24.49402108836137,-24.49402108836137,-24.49402108836137,-24.49402108836137,-24.49402108836137,-24.49402108836137,-24.49402108836137,30.366147027840086
2011-03-31,54.87830589637251,54.807144508606676,54.9473128223669,-29.531008674317874,97.05814803454305,-23.841632941346493,-23.841632941346493,-23.841632941346493,-23.841632941346493,-23.841632941346493,-23.841632941346493,-23.841632941346493,-23.841632941346493,-23.841632941346493,31.036672955026017
2011-04-30,54.89585858686063,54.80880056798999,54.984693773756014,-12.424934631295189,108.58481846007341,-6.3273242664628615,-6.3273242664628615,-6.3273242664628615,-6.3273242664628615,-6.3273242664628615,-6.3273242664628615,-6.3273242664628615,-6.3273242664628615,-6.3273242664628615,48.568534320397774
2011-05-31,54.91399636703168,54.8112980824053,55.024264180979934,27.07849853645333,148.59874197066947,33.30958907176074,33.30958907176074,33.30958907176074,33.30958907176074,33.30958907176074,33.30958907176074,33.30958907176074,33.30958907176074,33.30958907176074,88.22358543879241
2011-06-30,54.9315490575198,54.81231851626289,55.06813918572235,31.221865187999526,150.04568230610568,34.939008515633006,34.939008515633006,34.939008515633006,34.939008515633006,34.939008515633006,34.939008515633006,34.939008515633006,34.939008515633006,34.939008515633006,89.87055757315281
2011-07-31,54.949686837690855,54.81128148115627,55.11750233202442,29.10426584434923,148.49253710250952,31.384612095606805,31.384612095606805,31.384612095606805,31.384612095606805,31.384612095606805,31.384612095606805,31.384612095606805,31.384612095606805,31.384612095606805,86.33429893329766
2011-08-31,54.9678246178619,54.814718846867976,55.15673789801539,13.2035035794193,139.4266268585162,17.394868039563015,17.394868039563015,17.394868039563015,17.394868039563015,17.394868039563015,17.394868039563015,17.394868039563015,17.394868039563015,17.394868039563015,72.36269265742492
2011-09-30,54.985377308350024,54.81080148577951,55.19878231314726,-1.5243494443228391,122.7944571827772,4.781195433399118,4.781195433399118,4.781195433399118,4.781195433399118,4.781195433399118,4.781195433399118,4.781195433399118,4.781195433399118,4.781195433399118,59.766572741749144
