ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2015-10-31,70.75005447915761,70.74887908408974,70.75098561396373,-4.1463682767181895,146.46978140470185,-1.1130693300120325,-1.1130693300120325,-1.1130693300120325,-1.1130693300120325,-1.1130693300120325,-1.1130693300120325,-1.1130693300120325,-1.1130693300120325,-1.1130693300120325,69.63698514914557
2015-11-30,70.9641767795679,70.96082102250787,70.96717969613302,-29.57026374317638,122.63320099684853,-24.97665458919834,-24.97665458919834,-24.97665458919834,-24.97665458919834,-24.97665458919834,-24.97665458919834,-24.97665458919834,-24.97665458919834,-24.97665458919834,45.98752219036955
2015-12-31,71.18543648999186,71.17928064097855,71.1914173564082,-29.81464416309667,117.29713633901827,-23.95076230375859,-23.95076230375859,-23.95076230375859,-23.95076230375859,-23.95076230375859,-23.95076230375859,-23.95076230375859,-23.95076230375859,-23.95076230375859,47.23467418623326
2016-01-31,71.40669620041581,71.39713448337277,71.41641247403503,-25.343721442619202,122.5156573649856,-23.45404994851517,-23.45404994851517,-23.45404994851517,-23.45404994851517,-23.45404994851517,-23.45404994851517,-23.45404994851517,-23.45404994851517,-23.45404994851517,47.95264625190064
2016-02-29,71.61368109081242,71.60036086712137,71.62646140779502,-31.53007246154812,119.36067401909264,-28.681057140351093,-28.681057140351093,-28.681057140351093,-28.681057140351093,-28.681057140351093,-28.681057140351093,-28.681057140351093,-28.681057140351093,-28.681057140351093,42.93262395046133
2016-03-31,71.83494080123639,71.81694584671578,71.8522599454756,-30.482134057847038,116.94047803407116,-27.343253117664997,-27.343253117664997,-27.343253117664997,-27.343253117664997,-27.343253117664997,-27.343253117664997,-27.343253117664997,-27.343253117664997,-27.343253117664997,44.491687683571385
2016-04-30,72.04906310164667,72.02681893210435,72.07008006842376,-17.268763005265996,131.8800372709625,-14.416084838462595,-14.416084838462595,-14.416084838462595,-14.416084838462595,-14.416084838462595,-14.416084838462595,-14.416084838462595,-14.416084838462595,-14.416084838462595,57.63297826318407
2016-05-31,72.27032281207062,72.24189881141548,72.2958182853312,12.29263513127733,167.44677660428184,20.64339123183909,20.64339123183909,20.64339123183909,20.64339123183909,20.64339123183909,20.64339123183909,20.64339123183909,20.64339123183909,20.64339123183909,92.9137140439097
2016-06-30,72.4844451124809,72.45061328735663,72.51465544337131,29.457674355758453,179.72116002004793,31.464583121785598,31.464583121785598,31.464583121785598,31.464583121785598,31.464583121785598,31.464583121785598,31.464583121785598,31.464583121785598,31.464583121785598,103.94902823426649
2016-07-31,72.70570482290485,72.6667762574568,72.739860215052,45.252773124979974,186.219131153516,44.23097836372704,44.23097836372704,44.23097836372704,44.23097836372704,44.23097836372704,44.23097836372704,44.23097836372704,44.23097836372704,44.23097836372704,116.93668318663188
2016-08-31,72.92696453332881,72.88157715244681,72.96590593461,35.0203471954047,179.18417239934723,33.75054078092661,33.75054078092661,33.75054078092661,33.75054078092661,33.75054078092661,33.75054078092661,33.75054078092661,33.75054078092661,33.75054078092661,106.67750531425543
2016-09-30,73.1410868337391,73.09276963396626,73.18591434704966,9.90127358782163,151.2745710360855,8.855792358614684,8.855792358614684,8.855792358614684,8.855792358614684,8.855792358614684,8.855792358614684,8.855792358614684,8.855792358614684,8.855792358614684,81.99687919235377
