error,forecast_cases,month,true_cases,year
30.843399221688188,75.84339922168819,7,45.0,2014
34.263049240761205,85.2630492407612,8,51.0,2014
17.221433733024384,73.22143373302438,9,56.0,2014
14.91391628977972,60.91391628977972,10,46.0,2014
4.93767237273854,55.06232762726146,11,60.0,2014
13.58191749822575,28.41808250177425,12,42.0,2014
1.3804878984439277,29.380487898443928,1,28.0,2015
8.404742236314512,29.40474223631451,2,21.0,2015
13.241220088829923,23.758779911170077,3,37.0,2015
29.00551120888647,23.99448879111353,4,53.0,2015
62.60223227984862,34.39776772015138,5,97.0,2015
99.74919537145523,66.25080462854477,6,166.0,2015
