error,forecast_cases,month,true_cases,year
3.4892817834753203,77.48928178347532,9,74.0,2009
37.61029896208001,76.61029896208001,10,39.0,2009
2.570392179471547,58.57039217947155,11,56.0,2009
10.952479803230283,45.95247980323028,12,35.0,2009
4.8289247423278425,47.82892474232784,1,43.0,2010
16.61144812706702,48.61144812706702,2,32.0,2010
30.82103222565904,49.82103222565904,3,19.0,2010
29.40233010590702,50.40233010590702,4,21.0,2010
59.341217043145164,73.34121704314516,5,14.0,2010
107.6581300650123,121.6581300650123,6,14.0,2010
66.5334508932435,115.5334508932435,7,49.0,2010
33.0723634800144,106.0723634800144,8,73.0,2010
