error,forecast_cases,month,true_cases,year
71.92317150011995,80.92317150011995,1,9.0,2007
97.24023583932636,107.24023583932636,2,10.0,2007
71.05378067649106,79.05378067649106,3,8.0,2007
129.01518667604228,132.01518667604228,4,3.0,2007
143.33328370167297,171.33328370167297,5,28.0,2007
38.337477648883635,71.66252235111637,6,110.0,2007
13.812336812669471,73.81233681266947,7,60.0,2007
29.592641941163123,93.59264194116312,8,64.0,2007
95.53049396489362,156.53049396489362,9,61.0,2007
120.7203242931403,194.7203242931403,10,74.0,2007
16.167920555034314,72.16792055503431,11,56.0,2007
27.89982007695349,21.10017992304651,12,49.0,2007
