error,forecast_cases,month,true_cases,year
111.68415682561249,184.6841568256125,10,73.0,2014
103.78715271057118,182.78715271057118,11,79.0,2014
80.34546972832726,167.34546972832726,12,87.0,2014
87.52668323510392,178.52668323510392,1,91.0,2015
81.80567441009734,140.80567441009734,2,59.0,2015
92.75949639222966,138.75949639222966,3,46.0,2015
131.37369067454034,151.37369067454034,4,20.0,2015
158.99743303792263,221.99743303792263,5,63.0,2015
163.33956538054287,277.33956538054287,6,114.0,2015
122.87259212275853,270.87259212275853,7,148.0,2015
47.02705393054259,213.0270539305426,8,166.0,2015
22.016327501595725,187.01632750159573,9,165.0,2015
