error,forecast_cases,month,true_cases,year
36.06306057327535,130.06306057327535,3,94.0,2009
48.751099725255614,152.7510997252556,4,104.0,2009
107.45371185355407,217.45371185355407,5,110.0,2009
169.5741145486656,253.5741145486656,6,84.0,2009
161.449158369211,219.449158369211,7,58.0,2009
143.97760327102944,195.97760327102944,8,52.0,2009
127.6153320477737,188.6153320477737,9,61.0,2009
113.62768055127876,195.62768055127876,10,82.0,2009
97.26116727811203,187.26116727811203,11,90.0,2009
75.39810210455943,185.39810210455943,12,110.0,2009
34.11872225030143,186.11872225030143,1,152.0,2010
64.3308550430439,166.3308550430439,2,102.0,2010
