error,forecast_cases,month,true_cases,year
205.86781574892757,191.13218425107243,8,397.0,2016
403.30427735733656,165.69572264266347,9,569.0,2016
507.13237898538347,158.86762101461653,10,666.0,2016
1074.9136896211198,164.08631037888017,11,1239.0,2016
649.0534848963798,151.94651510362016,12,801.0,2016
402.7361074975026,153.2638925024974,1,556.0,2017
217.99859204155584,117.00140795844416,2,335.0,2017
114.52366016715919,115.47633983284081,3,230.0,2017
20.120738136820947,115.87926186317905,4,136.0,2017
12.362753460719148,177.36275346071915,5,165.0,2017
85.41029845497752,232.41029845497752,6,147.0,2017
137.61336665024726,241.61336665024726,7,104.0,2017
