error,forecast_cases,month,true_cases,year
146.6427421182437,182.6427421182437,4,36.0,2014
178.0838024942918,253.0838024942918,5,75.0,2014
195.45517213373915,308.45517213373915,6,113.0,2014
92.29569773423782,293.2956977342378,7,201.0,2014
85.37607815294155,240.37607815294155,8,155.0,2014
93.45900547446712,215.45900547446712,9,122.0,2014
139.25671430051747,212.25671430051747,10,73.0,2014
127.0596271951247,206.0596271951247,11,79.0,2014
103.52160945800529,190.5216094580053,12,87.0,2014
111.74886559237399,202.748865592374,1,91.0,2015
110.24401043718251,169.2440104371825,2,59.0,2015
122.63122011883266,168.63122011883266,3,46.0,2015
