error,forecast_cases,month,true_cases,year
34.70912806106628,151.70912806106628,10,117.0,2007
101.1728346207216,187.1728346207216,11,86.0,2007
113.802801141184,208.802801141184,12,95.0,2007
135.1745235932412,234.1745235932412,1,99.0,2008
121.38737025020089,205.3873702502009,2,84.0,2008
126.36928073218465,206.36928073218465,3,80.0,2008
185.7760682130144,246.7760682130144,4,61.0,2008
209.16016520020338,316.1601652002034,5,107.0,2008
131.62403740685806,326.62403740685806,6,195.0,2008
46.87926327342893,265.87926327342893,7,219.0,2008
69.11635007870717,248.11635007870717,8,179.0,2008
94.5307583992533,245.5307583992533,9,151.0,2008
