error,forecast_cases,month,true_cases,year
171.4190569732275,139.5809430267725,2,311.0,2013
195.1589459122635,135.8410540877365,3,331.0,2013
132.11960339572823,152.88039660427177,4,285.0,2013
321.89800383812894,202.10199616187103,5,524.0,2013
463.95050058514767,246.04949941485236,6,710.0,2013
219.7613614681536,259.2386385318464,7,479.0,2013
51.59563176852103,234.59563176852103,8,183.0,2013
150.5723895338403,219.5723895338403,9,69.0,2013
144.07280116120504,217.07280116120504,10,73.0,2013
125.64811167523442,211.64811167523442,11,86.0,2013
157.6573690759288,201.6573690759288,12,44.0,2013
121.84282632625249,208.8428263262525,1,87.0,2014
