error,forecast_cases,month,true_cases,year
67.34263248133465,104.34263248133465,1,37.0,2012
24.692054093240742,77.69205409324074,2,53.0,2012
33.003241625410595,73.0032416254106,3,40.0,2012
1.96000131176352,85.96000131176352,4,84.0,2012
6.955551254082792,136.9555512540828,5,130.0,2012
84.45355021150192,192.45355021150192,6,108.0,2012
78.23459227055451,208.23459227055451,7,130.0,2012
100.60358468016437,183.60358468016437,8,83.0,2012
65.51774148816526,161.51774148816526,9,96.0,2012
68.56386555327569,139.4361344467243,10,208.0,2012
256.73931078855287,109.26068921144716,11,366.0,2012
279.7523121323266,95.24768786767339,12,375.0,2012
