error,forecast_cases,month,true_cases,year
35.45966726912438,94.54033273087562,5,130.0,2012
33.95089726521876,74.04910273478124,6,108.0,2012
61.80535739027741,68.19464260972259,7,130.0,2012
2.9725838240202194,85.97258382402022,8,83.0,2012
41.08108150149718,137.08108150149718,9,96.0,2012
16.144979808675686,191.85502019132431,10,208.0,2012
157.50050404700198,208.49949595299802,11,366.0,2012
191.09550086328133,183.90449913671867,12,375.0,2012
282.75704454673075,161.24295545326925,1,444.0,2013
171.67506765878395,139.32493234121605,2,311.0,2013
221.6685150054988,109.33148499450121,3,331.0,2013
189.49411381070033,95.50588618929967,4,285.0,2013
