error,forecast_cases,month,true_cases,year
51.8727295250182,103.8727295250182,6,52.0,2011
44.44591777854926,78.44591777854926,7,34.0,2011
41.985883517603526,71.98588351760353,8,30.0,2011
52.799248717605394,86.7992487176054,9,34.0,2011
95.8828578254211,136.8828578254211,10,41.0,2011
174.94338462992263,219.94338462992263,11,45.0,2011
209.2390627437735,243.2390627437735,12,34.0,2011
178.23455245786676,215.23455245786676,1,37.0,2012
132.8648161672796,185.8648161672796,2,53.0,2012
119.79067851782594,159.79067851782594,3,40.0,2012
37.781834195741524,121.78183419574152,4,84.0,2012
22.16935078722284,107.83064921277716,5,130.0,2012
