error,forecast_cases,month,true_cases,year
13.63745580215786,127.63745580215786,6,114.0,2015
54.219821198335765,93.78017880166423,7,148.0,2015
79.01357043827116,86.98642956172884,8,166.0,2015
69.787267325841,95.212732674159,9,165.0,2015
10.013384292958676,161.01338429295868,10,151.0,2015
17.6165572953048,231.6165572953048,11,214.0,2015
27.47380152018428,228.47380152018428,12,201.0,2015
38.01960529855512,170.01960529855512,1,132.0,2016
45.879697666443064,138.87969766644306,2,93.0,2016
26.958686840971353,132.95868684097135,3,106.0,2016
92.89211411479857,130.89211411479857,4,38.0,2016
80.67627708437266,120.67627708437266,5,40.0,2016
