forecast
137.06223380150982
104.4688276054671
101.00792585669586
110.43078375245099
184.6024602368339
246.80700762028565
231.6109650911573
171.64347162641684
141.67152926792545
139.49494093853747
138.0220129142505
125.04577766687696
