forecast
104.58279210834496
79.55528612253316
75.78653566302285
95.5866736682255
155.9596249351253
220.64529011013624
242.92893577811265
214.55304846950781
186.78628888983116
159.73226217923872
120.9135183333663
108.73698948623128
