error,forecast_cases,month,true_cases,year
60.68518853768177,79.31481146231823,9,140.0,2007
67.2860570543811,49.713942945618896,10,117.0,2007
39.677068937708704,46.322931062291296,11,86.0,2007
7.965549700242391,87.03445029975761,12,95.0,2007
55.20287302368544,154.20287302368544,1,99.0,2008
82.70300715208583,166.70300715208583,2,84.0,2008
27.77432642475408,107.77432642475408,3,80.0,2008
26.48112712001671,87.48112712001671,4,61.0,2008
74.07805257775522,32.921947422244784,5,107.0,2008
144.60267209775031,50.39732790224969,6,195.0,2008
141.1057114847755,77.8942885152245,7,219.0,2008
73.46456140030818,105.53543859969182,8,179.0,2008
