forecast
77.76427041872438
50.30070822609528
47.517745302782835
86.4267488725487
44.501632796002525
46.198979183502786
36.04168651988692
27.948337056827654
31.258461034715708
48.98581385069832
81.87427798417019
104.41604126110019
