forecast
77.74280350542125
51.688481163908925
46.02118419345333
33.034535260111625
47.05673881298779
46.857910582824815
32.67237242967417
31.792842583075924
29.25253902693339
47.61206994763438
84.8697468938459
102.55694169285243
