error,forecast_cases,month,true_cases,year
92.70634136458955,85.29365863541045,10,178.0,2008
85.87842315144243,62.12157684855756,11,148.0,2008
55.595892446877535,56.404107553122465,12,112.0,2008
40.797363984482246,79.20263601551775,1,120.0,2009
30.055705969154502,139.0557059691545,2,109.0,2009
80.01331241047811,174.0133124104781,3,94.0,2009
42.46293491023022,146.46293491023022,4,104.0,2009
8.475323106500937,118.47532310650094,5,110.0,2009
22.627460882952036,106.62746088295204,6,84.0,2009
26.197908194766768,84.19790819476677,7,58.0,2009
30.705472551397094,82.7054725513971,8,52.0,2009
39.0831030087336,100.0831030087336,9,61.0,2009
