province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2008.0,590.140598244791,6205.350039659387,963.7466756534452,4.0
10.0,2009.0,271.5756692086547,2737.2500021637097,439.03435606572447,4.0
10.0,2010.0,489.4929525667381,4512.214893075949,778.0022714066099,3.0
10.0,2011.0,398.2476406380288,4084.646760063745,665.1571013705384,1.0
10.0,2012.0,502.7785259136176,3527.6775584633237,1178.0279105970667,1.0
10.0,2013.0,521.7407443394013,5499.221141082133,830.482814110268,1.0
41.0,2008.0,13.191409978132697,13.460867206738612,34.26717339142714,0.0
41.0,2009.0,17.69911858200718,164.23568037659288,29.402355801719615,0.0
41.0,2010.0,97.35738088197816,791.5642708395458,222.691937157274,0.0
41.0,2011.0,NaN,68.58995868300138,11.921107120095641,2.0
41.0,2012.0,NaN,167.0881471463716,33.338338291961705,1.0
41.0,2013.0,NaN,562.3855435848923,164.38463686282518,0.0
50.0,2008.0,199.0834800125432,1698.309356137221,370.1527255214141,2.0
50.0,2009.0,54.22733127276844,573.2048627904533,80.59124299877416,0.0
50.0,2010.0,279.17602099963597,1870.0383035050065,719.0167275603859,1.0
50.0,2011.0,20.268626941992196,141.5427087188284,22.084458621852846,1.0
50.0,2012.0,29.917052963871026,72.35523704854899,21.236767828948217,1.0
50.0,2013.0,257.5510103718952,2144.1874637043693,544.571288599793,0.0
70.0,2008.0,88.40371312813978,889.0084185556334,165.5239026796159,1.0
70.0,2009.0,29.694650302064137,303.73274893170844,48.70584118125265,2.0
70.0,2010.0,29.109924932422587,145.62070989504508,30.124255519723626,3.0
70.0,2011.0,59.76498974452014,616.0289728631352,99.05263831697428,2.0
70.0,2012.0,37.37873384471184,399.0989891390507,46.20188571878593,4.0
70.0,2013.0,21.975519580268738,159.13747311779935,33.14384171072463,2.0
90.0,2008.0,122.87132290188666,1339.8308374254605,171.05452042357044,5.0
90.0,2009.0,52.965735583862156,549.1817102902232,45.72473870250806,4.0
90.0,2010.0,345.37378007640615,3284.5823356422734,643.1291797062638,1.0
90.0,2011.0,24.44548740153137,6.061597465587511,32.19202558588269,5.0
90.0,2012.0,137.41200795609478,906.9268470777511,268.9981576807293,5.0
90.0,2013.0,308.0686560825381,2827.3003456212787,619.2635177087141,1.0
