province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2010.0,23100.952335880174,274558.90583608334,17814.790298956632,1.0
10.0,2011.0,232.15594093482545,1873.9543146724518,417.36178247053203,0.0
10.0,2012.0,659.9437145873665,6410.01500153698,194.63899282445777,1.0
10.0,2013.0,234.642921028473,1022.7060522621668,315.847521098466,2.0
10.0,2014.0,563.1305997494503,6579.992966660582,638.5761711634459,1.0
10.0,2015.0,1359.0860063450457,7953.529100226302,3992.078000679776,1.0
10.0,2016.0,412.0970191796141,3154.3996044172773,68.25820622900778,10.0
41.0,2010.0,2517.901560093393,30193.15545080182,2621.1046049425704,0.0
41.0,2011.0,NaN,771.5178702525471,111.30673613762366,2.0
41.0,2012.0,NaN,733.590590456264,56.22369726009368,1.0
41.0,2013.0,NaN,612.7021106605274,143.164040490559,0.0
41.0,2014.0,NaN,1148.9919405746514,169.5457087643704,1.0
41.0,2015.0,NaN,226.81452728565017,54.15399476071886,1.0
41.0,2016.0,34.85495568636742,299.0668510981471,64.60543493753445,2.0
50.0,2010.0,646.2446815128876,7260.63925092948,101.13464440091366,2.0
50.0,2011.0,45.284707736601035,422.42922481449426,2.415880003233319,1.0
50.0,2012.0,357.1252806996326,4246.99464667038,436.1076282427965,1.0
50.0,2013.0,177.38219993429132,867.9270411905504,393.145039690922,0.0
50.0,2014.0,NaN,3059.2882023772777,442.694840358454,1.0
50.0,2015.0,NaN,674.7607870102122,156.70506262183693,0.0
50.0,2016.0,51.13384594418979,404.075787610456,20.80675080523656,0.0
70.0,2010.0,254.75949641328856,3026.9681628795925,272.98417491208136,1.0
70.0,2011.0,24.805701048061636,34.58402183396913,34.73502442969965,2.0
70.0,2012.0,125.19426569005584,1452.8960784273409,154.68800684089814,4.0
70.0,2013.0,42.97996839643945,376.29294244351,43.78910213247704,2.0
70.0,2014.0,21.143084346779563,125.76658291452543,19.289392170940758,4.0
70.0,2015.0,80.07994560849978,593.8567282558308,150.68209898632017,0.0
70.0,2016.0,59.836523248311025,639.6301862549424,53.611841094151885,7.0
90.0,2010.0,363.6790256237212,3433.647281504602,58.89855299667681,5.0
90.0,2011.0,455.2686552419813,5435.210943639943,475.29657774530415,5.0
90.0,2012.0,219.2644645200715,2291.1931212192176,27.86285337216816,6.0
90.0,2013.0,226.34518260731122,1391.9671748075316,481.56902179376306,0.0
90.0,2014.0,325.48370855057584,3893.7800312627132,308.89012936508385,0.0
90.0,2015.0,112.74732044438517,1164.276723102008,77.56093869758627,4.0
90.0,2016.0,380.000308170769,1657.230873775292,949.3092264103318,4.0
