province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2015.0,1721.8556821057914,13645.8,4637.6,5.0
10.0,2016.0,348.6627343362275,2441.2333333333336,792.9,5.0
41.0,2015.0,NaN,1453.2000000000005,174.4,3.0
41.0,2016.0,147.84880446416022,1679.7666666666664,201.1,1.0
50.0,2015.0,NaN,1006.2000000000005,93.4,2.0
50.0,2016.0,111.19046263723108,984.7666666666664,52.900000000000006,2.0
70.0,2015.0,68.06839697441586,209.2000000000005,35.599999999999994,2.0
70.0,2016.0,148.26862664821627,1655.7666666666664,187.1,5.0
90.0,2015.0,58.933776393508,282.2000000000005,16.400000000000006,5.0
90.0,2016.0,414.476955643205,2590.2333333333336,1007.9,5.0
