province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2010.0,567.5042590395,5533.59823789385,863.9290524652506,3.0
10.0,2011.0,462.56436529148124,4917.591423437066,746.9974349203376,1.0
10.0,2012.0,451.4082344563301,2154.9236320039463,1008.2731775521365,3.0
10.0,2013.0,522.6584109506604,5576.330345855165,787.2414343671264,0.0
41.0,2010.0,90.45807455357132,660.7844937875942,205.39013540369444,0.0
41.0,2011.0,NaN,168.6927263928119,28.939255398142045,2.0
41.0,2012.0,NaN,361.36448751342493,55.19346024561142,1.0
41.0,2013.0,NaN,630.82670638763,173.6869279214909,0.0
50.0,2010.0,295.54319833364065,2050.926952835007,751.4329971334147,1.0
50.0,2011.0,17.203970714541896,146.24627410607417,20.535530696268914,1.0
50.0,2012.0,63.44483352490643,731.7551506570301,67.47961771441467,0.0
50.0,2013.0,250.90283660821004,1907.7022530529227,545.1585076077558,1.0
70.0,2010.0,46.26855239080576,495.2703980206727,72.98671059243632,2.0
70.0,2011.0,61.99345276419648,653.6384638696632,108.87439342507506,2.0
70.0,2012.0,19.253264519447313,47.478278077827326,5.671956872729766,4.0
70.0,2013.0,20.715363670656686,101.37363597919204,22.608875558655953,2.0
90.0,2010.0,370.43809898821996,3537.842208342396,664.7899423754898,5.0
90.0,2011.0,61.140783830677655,643.7747865998144,44.87304682508142,5.0
90.0,2012.0,121.62465442032789,648.6599513182489,252.84153007105277,6.0
90.0,2013.0,309.734484040071,2846.650130496354,625.9207650239592,0.0
