province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2014.0,137.3471514083929,962.7999999999995,216.6,5.0
10.0,2015.0,1713.5879259882151,13575.233333333334,4636.9,5.0
10.0,2016.0,340.071599351056,2100.1666666666665,755.2666666666667,6.0
41.0,2014.0,NaN,1681.2000000000005,220.4,0.0
41.0,2015.0,NaN,1523.7666666666664,175.1,3.0
41.0,2016.0,178.83346820953804,2020.8333333333335,238.73333333333335,0.0
50.0,2014.0,NaN,1541.2000000000005,188.4,1.0
50.0,2015.0,NaN,1076.7666666666664,94.1,2.0
50.0,2016.0,128.89092467261986,1325.8333333333335,15.266666666666652,1.0
70.0,2014.0,117.80742760963757,1324.2000000000005,170.4,5.0
70.0,2015.0,59.262242835771296,279.7666666666664,34.900000000000006,2.0
70.0,2016.0,179.89201519141872,1996.8333333333335,224.73333333333335,6.0
90.0,2014.0,63.16610377937417,626.2000000000005,29.400000000000006,1.0
90.0,2015.0,56.424059912745,352.7666666666664,17.099999999999994,5.0
90.0,2016.0,399.92146925874596,2249.1666666666665,970.2666666666667,4.0
