error,forecast_cases,month,true_cases,year
18.708465170600228,16.291534829399772,12,35.0,2009
60.26093647546287,-17.260936475462866,1,43.0,2010
29.783023657160527,2.216976342839473,2,32.0,2010
33.403845790741386,52.403845790741386,3,19.0,2010
22.57986288109678,43.57986288109678,4,21.0,2010
4.033221612054195,18.033221612054195,5,14.0,2010
72.12582444864417,86.12582444864417,6,14.0,2010
12.384141414769424,36.615858585230576,7,49.0,2010
15.515677512970868,57.48432248702913,8,73.0,2010
6.681200408216441,82.31879959178356,9,89.0,2010
7.427460908892996,57.572539091107004,10,65.0,2010
10.121631212505179,25.87836878749482,11,36.0,2010
