error,forecast_cases,month,true_cases,year
37.17665748254695,22.82334251745305,11,60.0,2014
50.51219769734918,-8.51219769734918,12,42.0,2014
45.07717432288145,-17.077174322881447,1,28.0,2015
16.115868139655213,4.884131860344787,2,21.0,2015
27.69654280236534,9.30345719763466,3,37.0,2015
65.35162946753948,-12.351629467539485,4,53.0,2015
113.21611078685626,-16.216110786856255,5,97.0,2015
126.62620896324471,39.37379103675529,6,166.0,2015
228.9531133442321,-3.953113344232092,7,225.0,2015
201.16339413616845,64.83660586383154,8,266.0,2015
200.42166453159783,51.57833546840217,9,252.0,2015
122.54463316584769,7.4553668341523185,10,130.0,2015
