ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2015-07-31,87.20129683380087,86.89745427673995,87.5696895975355,57.72952309537346,164.8898466422294,25.037127680475436,25.037127680475436,25.037127680475436,25.037127680475436,25.037127680475436,25.037127680475436,25.037127680475436,25.037127680475436,25.037127680475436,112.2384245142763
2015-08-31,89.52542736519256,88.55867382983237,90.6642061927677,54.46675439758717,165.56395001872764,21.10384283977203,21.10384283977203,21.10384283977203,21.10384283977203,21.10384283977203,21.10384283977203,21.10384283977203,21.10384283977203,21.10384283977203,110.62927020496458
2015-09-30,91.77458594395867,89.83502146904729,93.91646509227569,25.72055267037362,129.8587697829359,-14.259823394867356,-14.259823394867356,-14.259823394867356,-14.259823394867356,-14.259823394867356,-14.259823394867356,-14.259823394867356,-14.259823394867356,-14.259823394867356,77.51476254909132
2015-10-31,94.09871647535034,91.21589937378624,97.47046151816491,42.82978334569707,152.9307195661444,5.779054990805808,5.779054990805808,5.779054990805808,5.779054990805808,5.779054990805808,5.779054990805808,5.779054990805808,5.779054990805808,5.779054990805808,99.87777146615615
2015-11-30,96.34787505411646,92.50658152088616,100.82565353154787,27.6893024619865,134.94590806341657,-15.774926171345017,-15.774926171345017,-15.774926171345017,-15.774926171345017,-15.774926171345017,-15.774926171345017,-15.774926171345017,-15.774926171345017,-15.774926171345017,80.57294888277144
2015-12-31,98.67200558550815,93.44198024712203,104.4787893559756,14.688908273974938,123.61150074331535,-30.459635982022753,-30.459635982022753,-30.459635982022753,-30.459635982022753,-30.459635982022753,-30.459635982022753,-30.459635982022753,-30.459635982022753,-30.459635982022753,68.2123696034854
2016-01-31,100.99613611689982,93.972804464815,108.18426952125157,41.20592971433312,151.5711202113431,-3.679217076901488,-3.679217076901488,-3.679217076901488,-3.679217076901488,-3.679217076901488,-3.679217076901488,-3.679217076901488,-3.679217076901488,-3.679217076901488,97.31691903999833
2016-02-29,103.17032274304037,94.70024106678767,111.72444186091205,22.46460874760751,128.23916961232953,-27.323970309130775,-27.323970309130775,-27.323970309130775,-27.323970309130775,-27.323970309130775,-27.323970309130775,-27.323970309130775,-27.323970309130775,-27.323970309130775,75.8463524339096
2016-03-31,105.494453274432,95.6711357880352,115.35828717327522,18.192669953521477,127.01260738194571,-33.56285524645695,-33.56285524645695,-33.56285524645695,-33.56285524645695,-33.56285524645695,-33.56285524645695,-33.56285524645695,-33.56285524645695,-33.56285524645695,71.93159802797506
2016-04-30,107.74361185319817,95.86696838123757,119.02176737413384,31.947874442439993,138.89009739761448,-20.038140186470144,-20.038140186470144,-20.038140186470144,-20.038140186470144,-20.038140186470144,-20.038140186470144,-20.038140186470144,-20.038140186470144,-20.038140186470144,87.70547166672803
2016-05-31,110.0677423845898,96.22151158303606,123.05379807589884,92.93003055447222,199.160623337956,31.757449359817954,31.757449359817954,31.757449359817954,31.757449359817954,31.757449359817954,31.757449359817954,31.757449359817954,31.757449359817954,31.757449359817954,141.82519174440776
2016-06-30,112.31690096335596,96.9896816235074,127.13952696549715,93.16557749860397,203.55249612438124,35.81628125054876,35.81628125054876,35.81628125054876,35.81628125054876,35.81628125054876,35.81628125054876,35.81628125054876,35.81628125054876,35.81628125054876,148.13318221390472
