error,forecast_cases,month,true_cases,year
19.117877566142283,222.11787756614228,6,203.0,2008
105.06594123834577,82.93405876165423,7,188.0,2008
24.260434178967728,110.73956582103227,8,135.0,2008
34.094715526940405,111.0947155269404,9,77.0,2008
71.81846137379281,151.81846137379281,10,80.0,2008
64.4832524756312,113.4832524756312,11,49.0,2008
74.32628876918474,106.32628876918474,12,32.0,2008
61.039983370804194,94.0399833708042,1,33.0,2009
87.14744872758105,108.14744872758105,2,21.0,2009
98.71660221059872,123.71660221059872,3,25.0,2009
84.3471667009606,112.3471667009606,4,28.0,2009
61.31750409565336,100.31750409565336,5,39.0,2009
