error,forecast_cases,month,true_cases,year
28.393389364640058,4.606610635359941,1,33.0,2009
7.72997468673497,13.27002531326503,2,21.0,2009
58.4764994848383,83.4764994848383,3,25.0,2009
39.19960579919167,67.19960579919167,4,28.0,2009
0.013477802435460262,39.01347780243546,5,39.0,2009
32.766896174737724,79.76689617473772,6,47.0,2009
25.205026153724962,30.794973846275038,7,56.0,2009
44.47109522067272,44.52890477932728,8,89.0,2009
18.492229566471174,55.507770433528826,9,74.0,2009
9.772281372798826,29.227718627201174,10,39.0,2009
51.484451836121984,4.515548163878019,11,56.0,2009
55.05523646750434,-20.055236467504347,12,35.0,2009
