error,forecast_cases,month,true_cases,year
1.7767131787198593,40.77671317871986,10,39.0,2009
42.330522665477076,13.669477334522927,11,56.0,2009
46.705920376049455,-11.705920376049454,12,35.0,2009
86.80433855933119,-43.804338559331185,1,43.0,2010
56.441248514343286,-24.441248514343282,2,32.0,2010
1.7663208441121192,17.23367915588788,3,19.0,2010
17.044171872025387,3.9558281279746117,4,21.0,2010
31.998784009791674,-17.998784009791674,5,14.0,2010
38.95331406240882,52.95331406240882,6,14.0,2010
52.80751273664276,-3.8075127366427592,7,49.0,2010
61.85379376773147,11.146206232268534,8,73.0,2010
60.13217554157934,28.867824458420657,9,89.0,2010
