ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2014-06-30,23.880941290269366,23.339984936537522,24.431226101819682,-27.528465267874076,53.5699085454556,-10.305651221508331,-10.305651221508331,-10.305651221508331,-10.305651221508331,-10.305651221508331,-10.305651221508331,-10.305651221508331,-10.305651221508331,-10.305651221508331,13.575290068761035
2014-07-31,22.317314639985312,20.427892810954333,23.939944396680456,37.99023690726633,122.11593101424337,56.11773760975068,56.11773760975068,56.11773760975068,56.11773760975068,56.11773760975068,56.11773760975068,56.11773760975068,56.11773760975068,56.11773760975068,78.43505224973599
2014-08-31,20.753687989701255,17.122096726869483,23.827953430180177,17.232263291920486,99.10184011616046,39.24787733997939,39.24787733997939,39.24787733997939,39.24787733997939,39.24787733997939,39.24787733997939,39.24787733997939,39.24787733997939,39.24787733997939,60.001565329680645
2014-09-30,19.240500908781218,13.8138640150226,23.762519256558214,-22.135075299147985,63.36068168729966,0.649349748170384,0.649349748170384,0.649349748170384,0.649349748170384,0.649349748170384,0.649349748170384,0.649349748170384,0.649349748170384,0.649349748170384,19.8898506569516
2014-10-31,17.676874258497186,9.894391033134427,24.155043576245827,-20.65785720978276,62.098620299734,4.529325531843313,4.529325531843313,4.529325531843313,4.529325531843313,4.529325531843313,4.529325531843313,4.529325531843313,4.529325531843313,4.529325531843313,22.2061997903405
2014-11-30,16.163687177577145,6.327174067638828,24.961459889734307,-51.726590299218714,31.983858686411654,-26.872952510800737,-26.872952510800737,-26.872952510800737,-26.872952510800737,-26.872952510800737,-26.872952510800737,-26.872952510800737,-26.872952510800737,-26.872952510800737,-10.709265333223591
2014-12-31,14.600060527293092,1.7408522121724197,25.6145976207089,-68.84047638510442,22.198353561191926,-36.858738395363744,-36.858738395363744,-36.858738395363744,-36.858738395363744,-36.858738395363744,-36.858738395363744,-36.858738395363744,-36.858738395363744,-36.858738395363744,-22.258677868070652
2015-01-31,13.036433877009035,-2.7536079964074047,26.4346845782652,-45.11314673224154,43.55411754373206,-14.934830137492826,-14.934830137492826,-14.934830137492826,-14.934830137492826,-14.934830137492826,-14.934830137492826,-14.934830137492826,-14.934830137492826,-14.934830137492826,-1.898396260483791
2015-02-28,11.624125934817009,-6.7146557227613535,27.178030123848753,-30.085823314624356,52.13798143116144,-0.7538661406845161,-0.7538661406845161,-0.7538661406845161,-0.7538661406845161,-0.7538661406845161,-0.7538661406845161,-0.7538661406845161,-0.7538661406845161,-0.7538661406845161,10.870259794132492
2015-03-31,10.060499284532954,-11.205311717942271,27.57498664313974,-62.92937269126132,27.32269493408244,-26.286109520519137,-26.286109520519137,-26.286109520519137,-26.286109520519137,-26.286109520519137,-26.286109520519137,-26.286109520519137,-26.286109520519137,-26.286109520519137,-16.22561023598618
2015-04-30,8.547312203612893,-14.874581922324449,28.965827104220345,-70.48445775230098,24.854542714475297,-29.777139386207175,-29.777139386207175,-29.777139386207175,-29.777139386207175,-29.777139386207175,-29.777139386207175,-29.777139386207175,-29.777139386207175,-29.777139386207175,-21.22982718259428
2015-05-31,6.983685553328837,-19.639695518359698,30.364148569394885,-10.67641073551261,85.78002066495539,29.91477026457765,29.91477026457765,29.91477026457765,29.91477026457765,29.91477026457765,29.91477026457765,29.91477026457765,29.91477026457765,29.91477026457765,36.89845581790649
