error,forecast_cases,month,true_cases,year
218.82531185839883,348.82531185839883,3,130.0,2014
230.43395147552275,310.43395147552275,4,80.0,2014
388.5731170806434,480.5731170806434,5,92.0,2014
546.4645266135523,686.4645266135523,6,140.0,2014
548.1314354018849,785.1314354018849,7,237.0,2014
641.9904644266466,857.9904644266466,8,216.0,2014
440.0384834460715,759.0384834460715,9,319.0,2014
542.0835114591524,929.0835114591524,10,387.0,2014
521.4212030233548,968.4212030233548,11,447.0,2014
400.0596180957258,671.0596180957258,12,271.0,2014
169.92865420584985,497.92865420584985,1,328.0,2015
137.62781823946187,368.6278182394619,2,231.0,2015
