error,forecast_cases,month,true_cases,year
474.81431219130025,694.8143121913002,6,220.0,2012
291.4917320842003,719.4917320842003,7,428.0,2012
108.87203900233294,774.8720390023329,8,666.0,2012
50.71754392772641,646.2824560722736,9,697.0,2012
334.131820869949,817.868179130051,10,1152.0,2012
765.3893368441894,803.6106631558106,11,1569.0,2012
603.5474839590604,545.4525160409396,12,1149.0,2012
556.0873951491259,379.9126048508741,1,936.0,2013
202.68592907486095,274.31407092513905,2,477.0,2013
80.24383548275893,268.7561645172411,3,349.0,2013
111.43889341432572,233.56110658567428,4,345.0,2013
59.152349591954646,420.15234959195465,5,361.0,2013
