error,forecast_cases,month,true_cases,year
108.78697136669251,368.2130286333075,2,477.0,2013
11.327205523070688,360.3272055230707,3,349.0,2013
29.035102074164,315.964897925836,4,345.0,2013
142.8470482853209,503.8470482853209,5,361.0,2013
90.14274594333608,704.1427459433361,6,614.0,2013
389.6411185924403,748.3588814075597,7,1138.0,2013
384.2907284469063,824.7092715530937,8,1209.0,2013
196.7170449221768,740.2829550778232,9,937.0,2013
6.878191291042981,933.121808708957,10,940.0,2013
44.28281798827038,984.2828179882704,11,940.0,2013
204.014690757597,704.014690757597,12,500.0,2013
333.0179947015098,540.0179947015098,1,207.0,2014
